Timeout,Manual Count,Total_Devs,Apple,Apple Inc,"Apple, Inc","Apple, Inc.",Askey Computer Corp,ASUSTek COMPUTER INC.,"Azurewave Technologies., inc.",Belkin International Inc.,Billion Electric Co. Ltd.,"Billion Electric Co., Ltd.","BROTHER INDUSTRIES, LTD.","CABLE TELEVISION LABORATORIES, INC.",Cisco,"CISCO SYSTEMS, INC.","COMPAL INFORMATION (KUNSHAN) CO., LTD.",D-Link International,D-LINK INTERNATIONAL PTE LIMITED,Dell Inc,DrayTek Corp.,Elitegroup Computer System Co.,"ELITEGROUP COMPUTER SYSTEM CO., LTD.",Enerpoint Ltd.,FUJI-XEROX CO. LTD.,GainSpan Corp.,"GIGA-BYTE TECHNOLOGY CO.,LTD.",Hewlett Packard,Hewlett-Packard Company,"Hon Hai Precision Ind. Co.,Ltd.",Hon Hai Precision Ind.Co.Ltd,HTC Corporation,"Huawei Technologies Co., Ltd",IBM,IBM Corp,ICP Electronics Inc.,Intel Corporate,KYOCERA Document Solutions Inc.,Lexmark International Inc.,LG Electronics,Liteon Tech Corp.,Liteon Technology Corporation,"Micro-Star Int'l Co, Ltd",Microsoft,Microsoft Corporation,Motorola Mobility LLC,"Murata Manufactuaring Co.,Ltd.","Murata Manufacturing Co., Ltd.","Murata Manufacturing Co.,Ltd.",NETCOMM LIMITED,NETGEAR,Netgear Inc,Netgear Inc.,"NETGEAR INC.,",Nokia Corporation,OnePlus Tech (Shenzhen) Ltd,Panasonic Automotive Systems Company of America,Paragon Technologies Inc.,PEGATRON CORPORATION,Pittasoft,RICOH COMPANY LTD.,Routerboard.com,"Samsung Elec Co.,Ltd","Samsung Electro Mechanics co., LTD.","Samsung Electro Mechanics co.,LTD.",SAMSUNG ELECTRO-MECHANICS,"SAMSUNG ELECTRO-MECHANICS CO., LTD.","Samsung Electronics Co., LTD","Samsung Electronics Co.,Ltd","Samsung Electronics ITS, Printer division",SEIKO EPSON CORPORATION,Seoul Commtech,"Shenzhen JSR Technology Co.,Ltd.","Shenzhen Ogemray Technology Co., Ltd.","Shenzhen Xin KingBrand enterprises Co.,Ltd",Sierra Wireless Inc,SIRONA DENTAL SYSTEMS GmbH & Co. KG,Sony Mobile Communications AB,"SparkLAN Communications, Inc.",TCT mobile limited,"TP-LINK TECHNOLOGIES CO., LTD.","TP-LINK TECHNOLOGIES CO.,LTD.",Ubiquiti Networks,"Ubiquiti Networks, INC",UNKNOWN,"Verifone, INC.",WISOL,Wistron Corporation,Wistron InfoComm(ZhongShan) Corporation,Zebra Technologies Inc,zte corporation,Zultys Technologies
180,15,59,12,0,3,1,0,3,0,2,1,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,5,3,2,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0
180,15,60,12,0,3,1,0,3,0,2,1,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,5,3,2,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0
180,15,60,12,0,3,1,0,3,0,1,1,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,6,3,2,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0
180,15,60,12,0,3,1,0,3,0,1,1,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,6,3,2,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0
180,15,59,12,0,3,1,0,3,0,1,1,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,6,3,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0
180,15,61,13,0,4,1,0,3,0,1,1,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,6,3,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0
180,15,60,13,0,4,1,0,2,0,1,1,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,6,3,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0
180,15,59,12,0,4,1,0,2,0,1,1,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,6,3,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,15,59,12,0,4,1,0,2,0,1,1,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,6,3,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,15,59,12,0,4,1,0,2,0,1,1,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,6,3,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,15,59,12,0,4,1,0,2,0,1,1,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,6,3,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,15,61,12,0,4,1,0,2,0,1,1,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,6,5,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,15,61,13,0,4,1,0,2,0,1,1,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,6,4,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,15,61,13,0,4,1,0,2,0,1,1,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,6,4,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,15,59,12,0,4,1,0,2,0,1,1,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,6,4,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,15,57,12,0,4,1,0,2,0,1,1,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,5,4,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,15,56,12,0,4,1,0,2,0,1,1,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,5,4,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,15,56,12,0,4,1,0,2,0,1,1,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,5,4,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,15,55,12,0,4,1,0,2,0,1,1,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,5,4,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,13,55,12,0,4,1,0,2,0,1,1,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,5,4,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,13,56,13,0,4,1,0,2,0,1,1,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,5,4,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,13,55,12,0,4,1,0,2,0,1,1,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,5,4,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,13,55,12,0,4,1,0,2,0,1,1,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,5,4,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,13,55,12,0,4,1,0,2,0,1,1,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,5,4,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,13,55,12,0,4,1,0,2,0,1,1,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,5,4,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,13,56,12,0,4,1,0,2,0,1,1,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,5,4,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,13,55,11,0,4,1,0,2,0,1,1,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,5,4,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,13,55,11,0,4,1,0,2,0,1,1,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,5,4,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,13,56,11,0,4,1,0,3,0,1,1,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,5,4,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,13,57,11,0,4,1,0,3,0,1,2,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,5,4,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,13,54,10,0,4,0,0,3,0,1,2,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,4,4,2,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,13,55,10,0,4,0,0,3,0,1,2,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,4,4,2,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,13,54,9,0,4,0,0,3,0,1,2,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,4,4,2,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,15,54,9,0,4,0,0,3,0,1,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,4,4,2,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,15,55,10,0,4,0,0,3,0,1,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,4,4,2,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,15,56,10,0,4,0,0,3,0,1,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,4,4,2,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,15,57,10,0,4,0,0,3,0,1,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,4,4,2,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,15,52,9,0,3,0,0,3,0,1,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,3,2,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,15,52,9,0,3,0,0,3,0,1,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,3,2,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,15,50,8,0,3,0,0,3,0,1,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,3,2,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,15,51,8,0,3,0,0,3,0,1,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,4,3,2,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,15,52,9,0,3,0,0,3,0,1,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,4,3,2,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,15,50,9,0,3,0,0,3,0,1,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,4,3,1,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0
180,14,51,10,0,3,0,0,3,0,1,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,4,3,1,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0
180,14,49,9,0,3,0,0,3,0,1,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,4,2,1,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0
180,14,52,11,0,3,0,0,3,0,1,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,4,2,1,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,14,53,11,0,3,0,0,3,0,1,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,4,2,1,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,14,53,11,0,3,0,0,3,0,1,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,4,2,1,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,14,53,12,0,3,0,0,3,0,1,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,4,1,1,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,14,53,13,0,3,0,0,3,0,1,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,4,1,1,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,14,55,14,0,3,0,0,3,0,1,2,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,4,1,1,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,14,55,14,0,3,0,0,3,0,1,2,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,4,1,1,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,14,57,14,0,4,0,0,3,0,1,2,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,4,1,1,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,16,55,14,0,4,0,0,2,0,1,2,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,3,1,1,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,16,57,15,0,4,0,0,2,0,1,2,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,3,2,1,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,16,57,15,0,4,0,0,2,0,1,2,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,3,2,1,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,16,57,15,0,4,0,0,2,0,1,2,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,3,2,1,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,16,58,15,0,4,0,0,2,0,1,2,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,3,2,2,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,16,56,16,0,3,0,0,2,0,1,2,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,3,1,2,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,16,56,15,0,3,0,0,2,0,1,2,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,3,2,2,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,16,56,15,0,3,0,0,2,0,1,2,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,3,2,2,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
180,16,58,15,0,3,0,0,2,0,1,2,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,3,2,2,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0
180,16,55,15,0,3,0,0,2,0,1,1,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,2,2,2,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0
180,18,58,17,0,3,0,0,2,0,1,2,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,2,2,2,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0
180,18,57,17,0,3,0,0,2,0,1,2,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,2,2,2,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0
180,18,57,17,0,3,0,0,2,0,1,2,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,2,2,2,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0
180,18,58,17,0,3,0,0,2,0,1,2,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,2,2,2,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0
180,18,58,17,0,3,0,0,2,0,1,2,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,2,2,2,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0
